date,country_id,product,txn_amount_local,fee_bps,cost_bps,topup_fee_fixed,channel
2024-01-27,ARG,P2P,762.41,25,11,0,App
2024-01-05,ARG,Card,1026.75,99,27,0,App
2024-01-05,ARG,Card,978.99,146,39,0,QR
2024-01-18,ARG,TopUp,20.68,0,0,2,QR
2024-01-16,ARG,Card,1829.13,123,36,0,Web
2024-01-17,ARG,Card,491.36,94,28,0,App
2024-01-08,ARG,TopUp,24.54,0,0,1,App
2024-01-01,ARG,QR,323.72,74,18,0,App
2024-01-17,ARG,P2P,778.83,16,12,0,QR
2024-01-01,ARG,Card,1219.55,101,23,0,Referral
2024-01-18,ARG,TopUp,12.63,0,0,1,App
2024-01-05,ARG,QR,82.91,69,18,0,App
2024-01-22,ARG,Loan,23580.0,571,96,0,App
2024-01-04,ARG,Card,826.27,95,21,0,Web
2024-01-18,ARG,P2P,606.52,29,14,0,App
2024-01-11,ARG,TopUp,9.89,0,0,2,App
2024-01-24,ARG,QR,484.01,42,25,0,App
2024-01-11,ARG,TopUp,40.57,0,0,1,API
2024-01-06,ARG,P2P,967.44,27,11,0,App
2024-01-12,ARG,Card,359.48,126,37,0,App
2024-01-22,ARG,Card,1271.44,126,29,0,App
2024-01-20,ARG,TopUp,45.16,0,0,1,App
2024-01-27,ARG,P2P,588.98,22,9,0,QR
2024-01-24,ARG,Card,1707.91,130,28,0,App
2024-01-18,ARG,TopUp,17.95,0,0,1,App
2024-01-02,ARG,Card,1615.19,106,33,0,App
2024-01-04,ARG,Card,256.65,112,32,0,App
2024-01-01,ARG,Card,546.43,145,37,0,App
2024-01-15,ARG,P2P,389.08,17,10,0,App
2024-01-13,ARG,TopUp,27.68,0,0,1,App
2024-01-28,ARG,Card,494.81,147,37,0,QR
2024-01-15,ARG,Card,205.06,109,36,0,App
2024-01-07,ARG,Card,257.63,130,23,0,App
2024-01-23,ARG,QR,437.53,58,17,0,Web
2024-01-21,ARG,P2P,122.78,18,7,0,App
2024-01-03,ARG,Card,1632.61,84,35,0,App
2024-01-01,ARG,P2P,389.9,24,8,0,App
2024-01-27,ARG,TopUp,37.89,0,0,2,App
2024-01-11,ARG,QR,424.84,65,29,0,Web
2024-01-08,ARG,Card,505.51,124,25,0,QR
2024-01-05,ARG,Card,1899.96,136,32,0,App
2024-01-19,ARG,P2P,367.98,29,10,0,App
2024-01-23,ARG,Card,1534.55,119,36,0,Web
2024-01-07,ARG,Card,1821.79,122,31,0,App
2024-01-11,ARG,QR,450.32,82,20,0,App
2024-01-19,ARG,Card,1332.95,105,31,0,App
2024-01-17,ARG,P2P,321.22,22,10,0,App
2024-01-05,ARG,QR,203.13,66,23,0,App
2024-01-15,ARG,Card,1628.76,135,28,0,App
2024-01-12,ARG,Card,1885.79,138,39,0,QR
2024-01-19,ARG,QR,159.09,81,22,0,Web
2024-01-02,ARG,Card,1008.13,90,25,0,Web
2024-01-16,ARG,TopUp,28.1,0,0,1,App
2024-01-23,ARG,TopUp,32.15,0,0,1,App
2024-01-15,ARG,Card,1967.2,142,33,0,App
2024-01-01,ARG,Card,1939.25,115,28,0,App
2024-01-26,ARG,Card,402.64,87,27,0,Web
2024-01-19,ARG,TopUp,42.81,0,0,1,Web
2024-01-07,ARG,TopUp,32.78,0,0,1,App
2024-01-23,ARG,P2P,671.56,19,11,0,App
2024-01-09,ARG,QR,229.08,72,20,0,App
2024-01-27,ARG,Card,1532.32,126,29,0,App
2024-01-27,ARG,Loan,36065.65,685,111,0,App
2024-01-18,ARG,QR,383.19,71,27,0,App
2024-01-02,ARG,Card,1197.44,122,32,0,App
2024-01-12,ARG,TopUp,40.02,0,0,2,QR
2024-01-25,ARG,TopUp,14.33,0,0,1,App
2024-01-14,ARG,QR,67.45,51,15,0,App
2024-01-23,ARG,Card,1855.51,130,26,0,QR
2024-01-03,ARG,TopUp,30.51,0,0,1,App
2024-01-21,ARG,TopUp,20.48,0,0,1,POS
2024-01-19,ARG,P2P,233.3,29,11,0,Web
2024-01-09,ARG,TopUp,14.13,0,0,2,QR
2024-01-18,ARG,P2P,873.34,26,15,0,Web
2024-01-04,ARG,P2P,807.16,13,14,0,App
2024-01-16,ARG,Card,376.71,119,29,0,App
2024-01-05,ARG,Card,526.03,101,32,0,QR
2024-01-07,ARG,Card,1253.52,84,32,0,App
2024-01-02,ARG,Card,987.81,117,24,0,QR
2024-01-12,ARG,Card,951.36,134,28,0,App
2024-01-27,ARG,Card,1994.76,118,29,0,App
2024-01-22,ARG,TopUp,48.1,0,0,1,App
2024-01-16,ARG,TopUp,28.46,0,0,2,Web
2024-01-17,ARG,Card,754.21,127,38,0,App
2024-01-24,ARG,Card,1043.17,81,36,0,Web
2024-01-23,ARG,QR,189.78,59,25,0,QR
2024-01-04,ARG,Card,1606.23,98,28,0,QR
2024-01-10,ARG,QR,200.28,76,27,0,QR
2024-01-16,ARG,Card,1958.22,114,37,0,App
2024-01-09,ARG,Card,809.42,101,33,0,App
2024-01-17,ARG,QR,375.42,79,15,0,Web
2024-01-12,ARG,TopUp,14.05,0,0,1,Web
2024-01-18,ARG,TopUp,9.46,0,0,1,App
2024-01-12,ARG,Card,440.26,143,32,0,App
2024-01-01,ARG,QR,276.9,85,27,0,App
2024-01-01,ARG,Card,1919.95,138,31,0,App
2024-01-12,ARG,Card,1320.56,95,26,0,App
2024-01-05,ARG,Card,1648.68,144,29,0,Web
2024-01-14,ARG,Card,1694.69,142,32,0,App
2024-01-21,ARG,Loan,23412.48,514,145,0,App
2024-01-18,ARG,QR,404.5,63,15,0,App
2024-01-17,ARG,Card,332.61,109,36,0,App
2024-01-18,ARG,P2P,508.5,23,8,0,Web
2024-01-01,ARG,Card,1108.13,149,29,0,Web
2024-01-11,ARG,P2P,308.07,27,9,0,App
2024-01-22,ARG,QR,69.66,54,28,0,App
2024-01-10,ARG,QR,491.51,60,21,0,App
2024-01-01,ARG,Card,1214.58,103,28,0,App
2024-01-24,ARG,QR,367.67,90,17,0,POS
2024-01-01,ARG,Card,1933.84,140,22,0,App
2024-01-05,ARG,P2P,131.76,20,13,0,Web
2024-01-08,ARG,Card,1472.68,128,32,0,App
2024-01-27,ARG,Card,333.97,88,29,0,Web
2024-01-07,ARG,Card,1188.05,138,23,0,QR
2024-01-12,ARG,Card,590.89,134,21,0,App
2024-01-03,ARG,TopUp,19.03,0,0,1,App
2024-01-27,ARG,Card,254.52,97,33,0,App
2024-01-21,ARG,Card,945.34,97,24,0,Web
2024-01-22,ARG,TopUp,31.09,0,0,1,Web
2024-01-22,ARG,TopUp,8.34,0,0,2,App
2024-01-26,ARG,P2P,386.05,23,15,0,App
2024-01-05,ARG,QR,78.39,58,27,0,App
2024-01-06,ARG,QR,60.84,69,23,0,App
2024-01-18,ARG,Card,1055.56,140,26,0,App
2024-01-28,ARG,QR,382.74,63,19,0,App
2024-01-10,ARG,Card,1610.69,148,25,0,QR
2024-01-28,ARG,Card,1981.42,129,27,0,App
2024-01-13,ARG,P2P,792.37,17,5,0,Web
2024-01-13,ARG,QR,274.99,50,28,0,App
2024-01-20,ARG,Card,1366.89,92,28,0,App
2024-01-18,ARG,Card,1021.52,129,37,0,Web
2024-01-09,ARG,TopUp,14.29,0,0,2,Web
2024-01-22,ARG,Card,1480.79,139,32,0,App
2024-01-13,ARG,QR,187.82,61,24,0,App
2024-01-24,ARG,Card,1128.83,102,36,0,App
2024-01-27,ARG,QR,151.83,79,30,0,App
2024-01-20,ARG,Card,255.65,134,28,0,App
2024-01-13,ARG,TopUp,10.99,0,0,2,Web
2024-01-21,ARG,Card,1696.72,106,24,0,App
2024-01-12,ARG,Card,667.43,135,32,0,App
2024-01-16,ARG,P2P,173.04,30,7,0,App
2024-01-19,ARG,Card,1271.52,109,22,0,App
2024-01-02,ARG,Loan,64758.03,839,81,0,Web
2024-01-08,ARG,Card,284.25,148,27,0,POS
2024-01-15,ARG,Card,1927.93,120,38,0,App
2024-01-20,ARG,Loan,68482.44,613,150,0,Web
2024-01-19,ARG,TopUp,7.24,0,0,2,App
2024-01-03,ARG,Card,1676.66,97,26,0,App
2024-01-08,ARG,Card,1743.54,107,38,0,App
2024-01-26,ARG,Card,899.7,140,39,0,App
2024-01-21,ARG,Card,1453.63,143,37,0,Web
2024-01-22,ARG,TopUp,38.73,0,0,1,App
2024-01-06,ARG,TopUp,20.94,0,0,2,App
2024-01-22,ARG,Card,1355.12,138,29,0,App
2024-01-12,ARG,P2P,495.0,21,13,0,Web
2024-01-18,ARG,QR,132.93,57,21,0,App
2024-01-28,ARG,P2P,464.22,14,5,0,Web
2024-01-18,ARG,P2P,726.55,19,12,0,App
2024-01-16,ARG,TopUp,44.05,0,0,1,QR
2024-01-21,ARG,QR,384.19,61,26,0,Web
2024-01-18,ARG,QR,267.06,48,18,0,App
2024-01-05,ARG,TopUp,46.77,0,0,1,App
2024-01-17,ARG,Card,1582.93,117,34,0,App
2024-01-07,ARG,Card,1488.34,144,34,0,App
2024-01-13,ARG,QR,314.76,60,30,0,Web
2024-01-15,ARG,TopUp,37.03,0,0,2,App
2024-01-19,ARG,P2P,159.12,19,11,0,App
2024-01-03,ARG,TopUp,41.83,0,0,1,App
2024-01-16,ARG,TopUp,35.12,0,0,2,QR
2024-01-24,ARG,Card,1589.76,108,22,0,App
2024-01-23,ARG,QR,233.01,64,30,0,App
2024-01-28,ARG,P2P,284.23,27,12,0,POS
2024-01-01,ARG,Card,753.9,91,25,0,App
2024-01-05,ARG,Card,793.09,143,31,0,Web
2024-01-03,ARG,QR,65.7,53,19,0,App
2024-01-06,ARG,Card,691.34,135,33,0,App
2024-01-21,ARG,P2P,387.69,11,11,0,Web
2024-01-28,ARG,P2P,213.53,15,15,0,App
2024-01-02,ARG,QR,172.92,60,18,0,App
2024-01-17,ARG,P2P,179.5,27,5,0,QR
2024-01-24,ARG,Card,1182.71,104,28,0,App
2024-01-26,ARG,Card,399.41,92,37,0,Web
2024-01-02,ARG,Card,513.01,106,37,0,API
2024-01-13,ARG,Card,764.36,137,26,0,App
2024-01-04,ARG,Card,1626.03,110,33,0,App
2024-01-07,ARG,Card,1441.24,101,40,0,App
2024-01-19,ARG,P2P,199.62,23,8,0,App
2024-01-28,ARG,Card,1603.64,127,33,0,App
2024-01-03,ARG,Card,1295.91,111,37,0,Web
2024-01-26,ARG,QR,306.41,40,23,0,App
2024-01-03,ARG,Card,264.09,99,26,0,Web
2024-01-09,ARG,Card,1843.57,112,34,0,App
2024-01-23,ARG,Card,592.81,89,34,0,Web
2024-01-06,ARG,QR,93.81,75,17,0,App
2024-01-03,ARG,P2P,839.79,13,15,0,App
2024-01-01,ARG,Card,616.97,101,35,0,POS
2024-01-18,ARG,Card,1795.65,111,30,0,App
2024-01-23,ARG,QR,414.18,55,23,0,Web
2024-01-19,ARG,P2P,867.72,16,10,0,App
2024-01-28,ARG,P2P,828.09,17,14,0,App
2024-01-15,ARG,QR,148.65,67,27,0,App
2024-01-04,ARG,QR,116.47,85,27,0,App
2024-01-08,ARG,Card,1041.9,137,39,0,App
2024-01-27,ARG,P2P,171.05,17,6,0,App
2024-01-10,ARG,Card,318.56,136,29,0,Web
2024-01-17,ARG,Card,216.47,139,35,0,App
2024-01-05,ARG,Card,1519.55,124,35,0,App
2024-01-14,ARG,P2P,158.25,21,9,0,App
2024-01-19,ARG,TopUp,31.02,0,0,1,App
2024-01-12,ARG,QR,106.32,85,20,0,QR
2024-01-27,ARG,Card,325.42,89,29,0,Web
2024-01-18,ARG,QR,463.82,80,28,0,Web
2024-01-09,ARG,Card,1125.25,135,22,0,Web
2024-01-09,ARG,TopUp,39.22,0,0,2,App
2024-01-05,ARG,Card,405.07,118,30,0,POS
2024-01-28,ARG,TopUp,42.71,0,0,1,App
2024-01-27,ARG,Card,1524.69,128,38,0,App
2024-01-27,ARG,Card,1499.36,149,31,0,Web
2024-01-06,ARG,Card,618.58,120,34,0,App
2024-01-08,ARG,QR,197.78,73,23,0,Web
2024-01-09,ARG,Card,1155.46,142,20,0,QR
2024-01-15,ARG,TopUp,27.99,0,0,1,Web
2024-01-15,ARG,TopUp,42.81,0,0,2,QR
2024-01-28,ARG,QR,351.22,41,17,0,Web
2024-01-15,ARG,Card,1865.63,83,33,0,App
2024-01-18,ARG,P2P,911.03,14,12,0,Web
2024-01-16,ARG,P2P,104.68,11,8,0,QR
2024-01-04,ARG,P2P,420.9,27,7,0,App
2024-01-05,ARG,Card,573.02,119,34,0,App
2024-01-15,ARG,P2P,394.1,12,15,0,App
2024-01-17,ARG,P2P,733.07,23,11,0,App
2024-01-08,ARG,P2P,731.71,23,12,0,App
2024-01-09,ARG,P2P,703.32,23,7,0,QR
2024-01-04,ARG,Card,1674.05,110,20,0,Web
2024-01-23,ARG,P2P,677.64,12,9,0,App
2024-01-15,ARG,TopUp,24.34,0,0,1,Web
2024-01-28,ARG,Card,1160.94,113,22,0,App
2024-01-04,ARG,Loan,63741.93,765,103,0,App
2024-01-22,ARG,TopUp,13.61,0,0,1,App
2024-01-01,ARG,Card,689.45,109,31,0,App
2024-01-28,ARG,TopUp,32.48,0,0,1,QR
2024-01-15,ARG,Card,1098.27,148,26,0,API
2024-01-12,ARG,P2P,302.04,25,7,0,App
2024-01-19,ARG,QR,263.96,66,16,0,App
2024-01-23,ARG,TopUp,48.71,0,0,1,App
2024-01-22,ARG,Card,1787.99,150,40,0,QR
2024-01-18,ARG,Card,1700.4,133,39,0,App
2024-01-16,ARG,P2P,111.03,17,14,0,Web
2024-01-17,ARG,Card,884.23,129,30,0,App
2024-01-03,ARG,P2P,761.1,29,11,0,App
2024-01-20,ARG,QR,60.22,82,23,0,App
2024-01-07,ARG,QR,333.24,61,25,0,App
2024-01-03,ARG,P2P,709.51,19,13,0,App
2024-01-17,ARG,P2P,128.37,27,9,0,POS
2024-01-19,ARG,TopUp,12.86,0,0,1,Web
2024-01-17,ARG,Card,1186.97,92,25,0,App
2024-01-08,ARG,Card,770.93,82,40,0,App
2024-01-24,ARG,TopUp,23.45,0,0,1,Web
2024-01-25,ARG,Card,858.13,137,36,0,Web
2024-01-08,ARG,QR,162.73,69,26,0,App
2024-01-28,ARG,Card,208.6,99,40,0,App
2024-01-05,ARG,Card,1956.35,139,28,0,App
2024-01-22,ARG,QR,234.93,67,17,0,App
2024-01-22,ARG,TopUp,44.03,0,0,2,Web
2024-01-26,ARG,QR,134.75,54,25,0,App
2024-01-17,ARG,TopUp,25.33,0,0,2,App
2024-01-04,ARG,TopUp,30.22,0,0,2,App
2024-01-27,ARG,TopUp,11.94,0,0,1,App
2024-01-25,ARG,TopUp,25.75,0,0,1,App
2024-01-14,ARG,QR,261.05,83,23,0,App
2024-01-17,ARG,Card,1806.67,114,32,0,App
2024-01-20,ARG,QR,382.15,62,24,0,QR
2024-01-06,ARG,TopUp,9.15,0,0,2,App
2024-01-20,ARG,QR,112.0,84,26,0,Web
2024-01-18,ARG,P2P,453.11,27,14,0,App
2024-01-20,ARG,Card,212.87,137,33,0,App
2024-01-15,ARG,Card,1646.83,83,26,0,App
2024-01-04,ARG,TopUp,35.74,0,0,1,QR
2024-01-11,ARG,Card,1152.29,141,27,0,App
2024-01-03,ARG,Card,1793.14,116,27,0,App
2024-01-19,ARG,QR,293.82,60,16,0,App
2024-01-15,ARG,QR,387.06,83,27,0,App
2024-01-09,ARG,Card,528.34,113,30,0,App
2024-01-07,ARG,P2P,854.66,23,7,0,QR
2024-01-04,ARG,Loan,67192.4,689,108,0,App
2024-01-03,ARG,P2P,702.3,15,11,0,App
2024-01-02,ARG,TopUp,34.07,0,0,1,App
2024-01-17,URU,Card,812.25,140,40,0,App
2024-01-12,URU,Card,353.37,138,29,0,App
2024-01-04,URU,Card,1526.3,85,24,0,POS
2024-01-26,URU,Card,838.9,126,32,0,QR
2024-01-16,URU,Card,542.89,114,23,0,App
2024-01-01,URU,TopUp,34.14,0,0,1,App
2024-01-26,URU,TopUp,29.36,0,0,1,App
2024-01-27,URU,Card,445.56,111,23,0,Web
2024-01-27,URU,TopUp,29.34,0,0,1,QR
2024-01-24,URU,TopUp,7.17,0,0,2,App
2024-01-14,URU,TopUp,48.22,0,0,1,Web
2024-01-23,URU,P2P,433.22,20,14,0,QR
2024-01-16,URU,Card,571.76,106,28,0,POS
2024-01-08,URU,TopUp,23.21,0,0,2,App
2024-01-08,URU,Card,1178.81,89,26,0,App
2024-01-21,URU,QR,60.88,63,17,0,App
2024-01-25,URU,Card,456.31,80,39,0,Web
2024-01-05,URU,Card,677.36,146,34,0,QR
2024-01-24,URU,P2P,636.84,28,6,0,App
2024-01-04,URU,Card,413.86,135,24,0,App
2024-01-04,URU,P2P,322.35,23,14,0,App
2024-01-07,URU,Card,1091.88,96,29,0,Web
2024-01-22,URU,Card,1772.49,145,20,0,App
2024-01-27,URU,TopUp,48.78,0,0,1,App
2024-01-25,URU,Card,1613.32,146,40,0,Web
2024-01-12,URU,QR,56.81,69,30,0,Web
2024-01-12,URU,P2P,624.48,27,8,0,App
2024-01-21,URU,Card,1365.43,121,22,0,POS
2024-01-18,URU,TopUp,46.89,0,0,2,Web
2024-01-12,URU,Card,1690.85,150,24,0,App
2024-01-09,URU,Loan,51108.1,706,113,0,Web
2024-01-05,URU,TopUp,16.43,0,0,2,App
2024-01-25,URU,P2P,993.45,14,7,0,QR
2024-01-19,URU,Card,922.59,111,34,0,App
2024-01-02,URU,TopUp,20.9,0,0,1,QR
2024-01-27,URU,QR,204.95,64,25,0,App
2024-01-09,URU,Card,1347.28,149,32,0,App
2024-01-11,URU,P2P,672.97,13,12,0,App
2024-01-08,URU,QR,434.39,83,15,0,QR
2024-01-04,URU,Card,1770.81,112,25,0,Web
2024-01-24,URU,QR,409.08,48,22,0,QR
2024-01-06,URU,P2P,774.26,17,13,0,App
2024-01-16,URU,QR,139.18,73,25,0,Web
2024-01-09,URU,TopUp,18.21,0,0,1,QR
2024-01-12,URU,Card,1888.0,116,31,0,App
2024-01-27,URU,P2P,234.83,21,13,0,Web
2024-01-15,URU,Card,1779.08,80,38,0,Web
2024-01-19,URU,QR,356.77,43,24,0,App
2024-01-23,URU,TopUp,30.32,0,0,1,App
2024-01-05,URU,P2P,890.93,22,6,0,App
2024-01-13,URU,Card,330.99,98,34,0,Web
2024-01-02,URU,QR,193.42,50,15,0,App
2024-01-26,URU,Card,286.66,137,38,0,Web
2024-01-18,URU,QR,454.3,70,22,0,App
2024-01-04,URU,P2P,901.62,16,9,0,QR
2024-01-25,URU,QR,84.8,68,19,0,App
2024-01-27,URU,P2P,706.84,10,11,0,App
2024-01-20,URU,Card,1749.04,104,26,0,App
2024-01-24,URU,Card,1914.83,150,38,0,Web
2024-01-07,URU,Card,1866.96,108,27,0,App
2024-01-21,URU,P2P,247.34,11,14,0,App
2024-01-12,URU,Card,701.73,84,37,0,App
2024-01-21,URU,Loan,36689.23,928,91,0,App
2024-01-25,URU,Card,378.6,87,40,0,App
2024-01-06,URU,QR,464.21,65,29,0,App
2024-01-09,URU,P2P,649.79,12,12,0,App
2024-01-14,URU,P2P,690.38,28,10,0,App
2024-01-15,URU,Card,1184.51,123,28,0,Referral
2024-01-28,URU,QR,248.04,52,30,0,App
2024-01-09,URU,P2P,228.64,17,12,0,App
2024-01-03,URU,QR,479.93,90,22,0,App
2024-01-20,URU,QR,146.5,66,25,0,Web
2024-01-12,URU,QR,297.36,73,16,0,POS
2024-01-23,URU,Card,1905.63,135,29,0,App
2024-01-07,URU,Card,896.62,90,37,0,App
2024-01-09,URU,Card,1827.05,130,39,0,App
2024-01-19,URU,P2P,205.93,16,12,0,QR
2024-01-06,URU,P2P,686.51,20,9,0,QR
2024-01-19,URU,QR,327.27,76,21,0,App
2024-01-22,URU,P2P,520.73,27,15,0,App
2024-01-12,URU,Card,1918.63,149,28,0,POS
2024-01-02,URU,Card,1783.1,83,33,0,App
2024-01-18,URU,TopUp,29.21,0,0,1,POS
2024-01-09,URU,TopUp,25.89,0,0,1,App
2024-01-23,URU,P2P,853.79,20,11,0,App
2024-01-02,URU,Loan,59075.62,624,133,0,Referral
2024-01-16,URU,Card,1407.61,125,31,0,App
2024-01-06,URU,Card,214.65,94,36,0,App
2024-01-20,URU,QR,77.17,64,18,0,QR
2024-01-02,URU,QR,480.6,76,24,0,App
2024-01-15,URU,QR,460.98,83,27,0,Web
2024-01-22,URU,TopUp,44.33,0,0,1,API
2024-01-19,URU,Card,558.62,123,29,0,App
2024-01-10,URU,QR,189.13,90,21,0,QR
2024-01-08,URU,TopUp,15.31,0,0,1,App
2024-01-06,URU,P2P,986.84,25,12,0,Web
2024-01-11,URU,Card,209.23,95,39,0,App
2024-01-23,URU,Card,1289.87,124,30,0,App
2024-01-04,URU,P2P,375.88,23,6,0,App
2024-01-09,URU,Card,1796.02,149,39,0,App
2024-01-04,URU,TopUp,18.79,0,0,2,App
2024-01-18,URU,TopUp,29.62,0,0,2,App
2024-01-11,URU,Card,538.04,87,37,0,QR
2024-01-01,URU,Card,1750.29,150,33,0,QR
2024-01-06,URU,QR,62.29,82,15,0,QR
2024-01-05,URU,Card,1142.79,112,23,0,App
2024-01-09,URU,Card,896.9,94,22,0,QR
2024-01-03,URU,QR,174.43,86,24,0,App
2024-01-01,URU,P2P,335.54,10,10,0,App
2024-01-19,URU,QR,144.36,48,18,0,App
2024-01-20,URU,TopUp,30.5,0,0,1,App
2024-01-06,URU,Card,1959.18,109,28,0,App
2024-01-28,URU,TopUp,43.22,0,0,1,App
2024-01-15,URU,Card,1561.77,108,21,0,QR
2024-01-08,URU,Card,1273.41,149,22,0,App
2024-01-19,URU,Card,951.69,132,39,0,App
2024-01-26,URU,QR,94.35,53,17,0,App
2024-01-03,URU,Card,1698.55,142,22,0,App
2024-01-23,URU,Card,1443.11,84,22,0,QR
2024-01-04,URU,Card,361.14,101,35,0,POS
2024-01-07,URU,Card,1321.76,89,33,0,QR
2024-01-23,URU,TopUp,44.15,0,0,1,App
2024-01-05,URU,P2P,315.23,12,13,0,App
2024-01-24,URU,Card,281.18,117,35,0,App
2024-01-16,URU,Card,1398.05,97,25,0,Referral
2024-01-23,URU,Loan,79431.13,571,142,0,QR
2024-01-20,URU,Card,1301.54,86,25,0,App
2024-01-07,URU,QR,291.4,60,25,0,App
2024-01-09,URU,TopUp,29.3,0,0,1,App
2024-01-25,URU,Loan,48218.44,778,107,0,App
2024-01-21,URU,QR,465.97,79,27,0,App
2024-01-20,URU,Card,1696.88,113,34,0,App
2024-01-24,URU,QR,302.72,56,19,0,App
2024-01-05,URU,Card,248.71,105,39,0,App
2024-01-12,URU,QR,153.84,81,28,0,App
2024-01-09,URU,P2P,678.72,16,9,0,App
2024-01-19,URU,Card,699.87,111,21,0,Web
2024-01-24,URU,TopUp,46.62,0,0,1,App
2024-01-06,URU,Card,1840.08,138,25,0,App
2024-01-27,URU,TopUp,12.3,0,0,1,App
2024-01-05,URU,Card,1672.29,87,35,0,App
2024-01-23,URU,TopUp,48.5,0,0,2,Web
2024-01-03,URU,QR,467.95,52,21,0,App
2024-01-16,URU,Card,1653.3,110,40,0,App
2024-01-14,URU,TopUp,22.57,0,0,2,App
2024-01-15,URU,TopUp,49.78,0,0,1,App
2024-01-08,URU,QR,484.83,46,15,0,App
2024-01-04,URU,QR,389.58,44,25,0,QR
2024-01-11,URU,P2P,461.91,24,8,0,App
2024-01-24,URU,QR,492.53,86,26,0,App
2024-01-28,URU,QR,434.45,85,20,0,App
2024-01-02,URU,Card,856.5,94,29,0,Web
2024-01-14,URU,Card,584.88,95,25,0,App
2024-01-11,URU,Card,1387.75,99,35,0,App
2024-01-08,URU,Card,232.71,103,39,0,App
2024-01-04,URU,P2P,221.33,25,12,0,App
2024-01-15,URU,Card,1811.68,82,26,0,Web
2024-01-01,URU,QR,276.06,41,15,0,QR
2024-01-15,URU,Card,483.56,80,30,0,Web
2024-01-06,URU,Card,849.27,143,22,0,Web
2024-01-06,URU,Card,1376.39,144,26,0,QR
2024-01-05,URU,Loan,53286.63,974,107,0,App
2024-01-16,URU,P2P,793.62,24,12,0,App
2024-01-16,URU,P2P,452.03,26,5,0,App
2024-01-05,URU,Loan,45345.9,643,92,0,App
2024-01-22,URU,Card,413.28,87,32,0,App
2024-01-23,URU,Card,1399.6,144,32,0,Web
2024-01-01,URU,Card,1157.65,115,20,0,App
2024-01-27,URU,TopUp,23.11,0,0,2,App
2024-01-11,URU,Card,1688.07,126,25,0,App
2024-01-02,URU,P2P,470.87,30,14,0,App
2024-01-07,URU,TopUp,9.67,0,0,2,App
2024-01-28,URU,QR,487.54,61,22,0,Web
2024-01-08,URU,Card,1712.6,117,25,0,App
2024-01-06,URU,P2P,117.22,12,8,0,App
2024-01-06,URU,Card,532.5,96,23,0,App
2024-01-12,URU,P2P,287.85,13,11,0,App
2024-01-09,URU,P2P,608.19,15,10,0,QR
2024-01-01,URU,Card,869.67,93,39,0,App
2024-01-22,URU,TopUp,44.74,0,0,2,App
2024-01-09,URU,QR,263.1,45,30,0,QR
2024-01-19,URU,Card,496.11,95,34,0,App
2024-01-19,URU,QR,197.27,46,22,0,App
2024-01-27,URU,Card,250.89,105,35,0,QR
2024-01-17,URU,QR,426.93,75,15,0,App
2024-01-01,URU,Card,1710.67,127,24,0,App
2024-01-20,URU,P2P,194.94,28,14,0,API
2024-01-07,URU,QR,209.73,43,24,0,QR
2024-01-07,URU,QR,303.12,68,26,0,Web
2024-01-11,URU,Card,1733.43,112,39,0,App
2024-01-27,URU,Loan,90194.8,571,109,0,QR
2024-01-07,URU,Card,580.84,80,36,0,App
2024-01-22,URU,TopUp,38.0,0,0,1,App
2024-01-27,URU,P2P,224.74,19,12,0,App
2024-01-05,URU,P2P,868.69,23,9,0,App
2024-01-10,URU,Card,206.91,88,28,0,App
2024-01-25,URU,Loan,65180.24,795,131,0,Web
2024-01-08,URU,QR,459.7,66,25,0,App
2024-01-01,URU,QR,294.46,86,20,0,QR
2024-01-07,URU,QR,408.22,88,25,0,App
2024-01-13,URU,TopUp,38.75,0,0,2,App
2024-01-23,URU,TopUp,16.87,0,0,1,App
2024-01-23,URU,P2P,783.16,17,7,0,QR
2024-01-01,URU,TopUp,20.65,0,0,1,App
2024-01-23,URU,P2P,232.86,25,6,0,App
2024-01-13,URU,Loan,88347.92,523,89,0,App
2024-01-26,URU,Card,679.47,102,28,0,App
2024-01-11,URU,Card,619.7,114,35,0,App
2024-01-10,URU,Loan,11709.42,868,101,0,App
2024-01-28,URU,Card,508.88,88,32,0,App
2024-01-11,URU,P2P,344.17,11,7,0,App
2024-01-19,URU,Card,474.36,124,37,0,App
2024-01-10,URU,Card,272.71,95,23,0,App
2024-01-15,URU,Card,979.22,149,20,0,App
2024-01-08,URU,Card,1215.24,148,33,0,App
2024-01-08,URU,QR,345.86,89,17,0,App
2024-01-13,URU,P2P,832.14,21,13,0,App
2024-01-24,URU,Card,1185.92,117,31,0,Web
2024-01-16,URU,P2P,215.71,28,9,0,App
2024-01-08,URU,TopUp,26.5,0,0,2,App
2024-01-13,URU,Card,452.87,127,34,0,App
2024-01-03,URU,Card,1853.78,107,25,0,App
2024-01-11,URU,Card,1683.66,131,24,0,App
2024-01-01,URU,Card,1198.92,142,24,0,App
2024-01-10,URU,QR,186.55,74,27,0,App
2024-01-21,URU,P2P,679.09,27,8,0,App
2024-01-06,URU,Card,378.01,113,23,0,API
2024-01-24,URU,Card,1125.68,146,22,0,Web
2024-01-12,URU,Card,492.32,118,35,0,App
2024-01-06,URU,QR,163.14,44,17,0,App
2024-01-09,URU,Card,289.34,113,36,0,App
2024-01-01,URU,P2P,681.95,26,15,0,Web
2024-01-10,URU,Card,1799.46,97,37,0,App
2024-01-09,URU,Loan,41728.39,655,101,0,Web
2024-01-16,URU,Card,1220.24,118,23,0,App
